Distrito,Parque,Superficie parque (mq),Barrio,Superficie media casa (mq)
l’Eixample,Jardins de Doctor Duran i Reynals,1,la Nueva Izquierda del Ensanche,75.1
l’Eixample,Jardins de Doctor Duran i Reynals,1,San Antonio,77.0
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,97.4
l’Eixample,Pl. Sagrada Família,1,la Sagrada Familia,73.9
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,91.5
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,92.5
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,73.0
l’Eixample,Pl. Sagrada Família,1,San Antonio,77.6
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,306.0
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,83.1
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,71.8
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,66.0
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,90.0
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,76.3
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,78.0
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,89.4
l’Eixample,Pl. Sagrada Família,1,la Sagrada Familia,73.9
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,94.3
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,94.3
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,73.2
l’Eixample,Pl. Sagrada Família,1,San Antonio,77.6
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,108.7
l’Eixample,Pl. Sagrada Família,1,la Sagrada Familia,56.5
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,102.1
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,93.3
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,72.8
l’Eixample,Pl. Sagrada Família,1,San Antonio,73.1
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,195.1
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,107.7
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,116.0
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,63.5
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,67.4
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,87.1
l’Eixample,Pl. Sagrada Família,1,la Sagrada Familia,56.5
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,103.5
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,92.9
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,73.6
l’Eixample,Pl. Sagrada Família,1,San Antonio,73.1
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,77.8
l’Eixample,Pl. Sagrada Família,1,la Sagrada Familia,67.2
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,104.7
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,89.4
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,79.1
l’Eixample,Pl. Sagrada Família,1,San Antonio,83.9
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,139.4
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,104.3
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,67.0
l’Eixample,Pl. Sagrada Família,1,San Antonio,58.5
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,78.3
l’Eixample,Pl. Sagrada Família,1,San Antonio,101.0
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,77.8
l’Eixample,Pl. Sagrada Família,1,la Sagrada Familia,67.2
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,103.8
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,87.7
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,79.7
l’Eixample,Pl. Sagrada Família,1,San Antonio,84.6
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,89.1
l’Eixample,Pl. Sagrada Família,1,la Sagrada Familia,66.1
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,103.3
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,86.7
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,73.9
l’Eixample,Pl. Sagrada Família,1,San Antonio,77.0
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,166.0
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,80.9
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,110.3
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,54.0
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,97.0
l’Eixample,Pl. Sagrada Família,1,el Fort Pienc,87.2
l’Eixample,Pl. Sagrada Família,1,la Sagrada Familia,66.1
l’Eixample,Pl. Sagrada Família,1,la Derecha del Eixample,105.0
l’Eixample,Pl. Sagrada Família,1,la Antigua Izquierda del Ensanche,81.7
l’Eixample,Pl. Sagrada Família,1,la Nueva Izquierda del Ensanche,75.1
l’Eixample,Pl. Sagrada Família,1,San Antonio,77.0
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,97.4
l’Eixample,Jardins de la Indústria,1,la Sagrada Familia,73.9
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,91.5
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,92.5
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,73.0
l’Eixample,Jardins de la Indústria,1,San Antonio,77.6
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,306.0
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,83.1
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,71.8
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,66.0
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,90.0
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,76.3
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,78.0
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,89.4
l’Eixample,Jardins de la Indústria,1,la Sagrada Familia,73.9
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,94.3
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,94.3
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,73.2
l’Eixample,Jardins de la Indústria,1,San Antonio,77.6
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,108.7
l’Eixample,Jardins de la Indústria,1,la Sagrada Familia,56.5
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,102.1
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,93.3
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,72.8
l’Eixample,Jardins de la Indústria,1,San Antonio,73.1
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,195.1
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,107.7
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,116.0
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,63.5
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,67.4
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,87.1
l’Eixample,Jardins de la Indústria,1,la Sagrada Familia,56.5
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,103.5
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,92.9
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,73.6
l’Eixample,Jardins de la Indústria,1,San Antonio,73.1
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,77.8
l’Eixample,Jardins de la Indústria,1,la Sagrada Familia,67.2
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,104.7
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,89.4
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,79.1
l’Eixample,Jardins de la Indústria,1,San Antonio,83.9
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,139.4
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,104.3
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,67.0
l’Eixample,Jardins de la Indústria,1,San Antonio,58.5
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,78.3
l’Eixample,Jardins de la Indústria,1,San Antonio,101.0
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,77.8
l’Eixample,Jardins de la Indústria,1,la Sagrada Familia,67.2
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,103.8
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,87.7
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,79.7
l’Eixample,Jardins de la Indústria,1,San Antonio,84.6
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,89.1
l’Eixample,Jardins de la Indústria,1,la Sagrada Familia,66.1
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,103.3
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,86.7
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,73.9
l’Eixample,Jardins de la Indústria,1,San Antonio,77.0
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,166.0
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,80.9
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,110.3
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,54.0
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,97.0
l’Eixample,Jardins de la Indústria,1,el Fort Pienc,87.2
l’Eixample,Jardins de la Indústria,1,la Sagrada Familia,66.1
l’Eixample,Jardins de la Indústria,1,la Derecha del Eixample,105.0
l’Eixample,Jardins de la Indústria,1,la Antigua Izquierda del Ensanche,81.7
l’Eixample,Jardins de la Indústria,1,la Nueva Izquierda del Ensanche,75.1
l’Eixample,Jardins de la Indústria,1,San Antonio,77.0
l’Eixample,Parc Joan Miró,1,el Fort Pienc,97.4
l’Eixample,Parc Joan Miró,1,la Sagrada Familia,73.9
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,91.5
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,92.5
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,73.0
l’Eixample,Parc Joan Miró,1,San Antonio,77.6
l’Eixample,Parc Joan Miró,1,el Fort Pienc,306.0
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,83.1
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,71.8
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,66.0
l’Eixample,Parc Joan Miró,1,el Fort Pienc,90.0
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,76.3
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,78.0
l’Eixample,Parc Joan Miró,1,el Fort Pienc,89.4
l’Eixample,Parc Joan Miró,1,la Sagrada Familia,73.9
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,94.3
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,94.3
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,73.2
l’Eixample,Parc Joan Miró,1,San Antonio,77.6
l’Eixample,Parc Joan Miró,1,el Fort Pienc,108.7
l’Eixample,Parc Joan Miró,1,la Sagrada Familia,56.5
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,102.1
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,93.3
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,72.8
l’Eixample,Parc Joan Miró,1,San Antonio,73.1
l’Eixample,Parc Joan Miró,1,el Fort Pienc,195.1
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,107.7
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,116.0
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,63.5
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,67.4
l’Eixample,Parc Joan Miró,1,el Fort Pienc,87.1
l’Eixample,Parc Joan Miró,1,la Sagrada Familia,56.5
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,103.5
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,92.9
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,73.6
l’Eixample,Parc Joan Miró,1,San Antonio,73.1
l’Eixample,Parc Joan Miró,1,el Fort Pienc,77.8
l’Eixample,Parc Joan Miró,1,la Sagrada Familia,67.2
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,104.7
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,89.4
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,79.1
l’Eixample,Parc Joan Miró,1,San Antonio,83.9
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,139.4
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,104.3
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,67.0
l’Eixample,Parc Joan Miró,1,San Antonio,58.5
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,78.3
l’Eixample,Parc Joan Miró,1,San Antonio,101.0
l’Eixample,Parc Joan Miró,1,el Fort Pienc,77.8
l’Eixample,Parc Joan Miró,1,la Sagrada Familia,67.2
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,103.8
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,87.7
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,79.7
l’Eixample,Parc Joan Miró,1,San Antonio,84.6
l’Eixample,Parc Joan Miró,1,el Fort Pienc,89.1
l’Eixample,Parc Joan Miró,1,la Sagrada Familia,66.1
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,103.3
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,86.7
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,73.9
l’Eixample,Parc Joan Miró,1,San Antonio,77.0
l’Eixample,Parc Joan Miró,1,el Fort Pienc,166.0
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,80.9
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,110.3
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,54.0
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,97.0
l’Eixample,Parc Joan Miró,1,el Fort Pienc,87.2
l’Eixample,Parc Joan Miró,1,la Sagrada Familia,66.1
l’Eixample,Parc Joan Miró,1,la Derecha del Eixample,105.0
l’Eixample,Parc Joan Miró,1,la Antigua Izquierda del Ensanche,81.7
l’Eixample,Parc Joan Miró,1,la Nueva Izquierda del Ensanche,75.1
l’Eixample,Parc Joan Miró,1,San Antonio,77.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,97.4
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Sagrada Familia,73.9
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,91.5
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,92.5
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,73.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,San Antonio,77.6
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,306.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,83.1
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,71.8
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,66.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,90.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,76.3
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,78.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,89.4
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Sagrada Familia,73.9
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,94.3
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,94.3
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,73.2
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,San Antonio,77.6
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,108.7
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Sagrada Familia,56.5
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,102.1
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,93.3
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,72.8
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,San Antonio,73.1
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,195.1
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,107.7
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,116.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,63.5
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,67.4
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,87.1
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Sagrada Familia,56.5
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,103.5
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,92.9
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,73.6
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,San Antonio,73.1
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,77.8
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Sagrada Familia,67.2
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,104.7
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,89.4
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,79.1
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,San Antonio,83.9
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,139.4
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,104.3
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,67.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,San Antonio,58.5
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,78.3
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,San Antonio,101.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,77.8
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Sagrada Familia,67.2
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,103.8
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,87.7
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,79.7
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,San Antonio,84.6
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,89.1
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Sagrada Familia,66.1
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,103.3
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,86.7
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,73.9
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,San Antonio,77.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,166.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,80.9
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,110.3
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,54.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,97.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,el Fort Pienc,87.2
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Sagrada Familia,66.1
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Derecha del Eixample,105.0
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Antigua Izquierda del Ensanche,81.7
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,la Nueva Izquierda del Ensanche,75.1
l’Eixample,Avda. Josep Tarradellas – Pl. F.Macià – Av. Sarrià,1,San Antonio,77.0
l’Eixample,Av. Diagonal – Consell de Cent – Padilla,1,el Fort Pienc,97.4
l’Eixample,Av. Diagonal – Consell de Cent – Padilla,1,la Sagrada Familia,73.9
